timestamp,job_id,molecule,r,basis,run_id,parameters,qubits,depth,total_gates,shots,single_qubit_gates,two_qubit_gates,multi_qubit_gates,e_sqd,e_ccsd,e_fci,delta_ccsd,delta_fci,sampling_dim,post_cr_dim,sub_space_dim,sym_space_dim,hil_space_dim,postcr_sym_ratio,sub_sym_ratio,sym_hil_ratio,cr_iter,cr_batches,cr_samples_per_batch,cr_max_davidson_cycles,pre_time,benchmarking_time,sampling_time,cr_time,post_time,sleep_time,total_time,memory_mb,hostname,job_metadata,resource_estimation,count_ops,counts_dict
2025-12-04 20:23:06,019ae9d9-d5ec-77c0-afaf-4cf00aaff40b,H2_r1,0.3,sto3g,1,2,4,64,85,10000,35,50,0,-0.6018037107656866,-0.601803717704791,-0.6018037107656871,6.939104402192697e-09,4.440892098500626e-16,16,4,4,4.0,16,1.0,1.0,0.25,10,1,100000000.0,200,0.23128071799874306,0.2191839109873399,28.000951413006987,0.3484185399720445,0.00012248300481587648,0.5,28.79995706496993,619.565056,QclairServer,"{'shots': 10000, 'timestamps': {'received': '2025-12-04T14:52:47.752762Z', 'validation_started': '2025-12-04T14:52:47.763831Z', 'fetch_calibration_started': '2025-12-04T14:52:47.769533Z', 'fetch_calibration_ended': '2025-12-04T14:52:47.809575Z', 'compilation_started': '2025-12-04T14:52:47.822374Z', 'compilation_ended': '2025-12-04T14:52:47.953320Z', 'save_sweep_metadata_ended': '2025-12-04T14:52:50.659672Z', 'pending_execution': '2025-12-04T14:52:50.676943Z', 'execution_started': '2025-12-04T14:52:57.564003Z', 'execution_ended': '2025-12-04T14:53:01.801417Z', 'post_processing_pending': '2025-12-04T14:53:01.836650Z', 'post_processing_started': '2025-12-04T14:53:01.851948Z', 'ready': '2025-12-04T14:53:01.937713Z'}}","{'r': 35, 'move': 32, 'cz': 18}","OrderedDict([('r', 35), ('move', 32), ('cz', 18), ('measure', 4), ('barrier', 1)])","{'0000': 973, '1101': 542, '1111': 1404, '1001': 302, '1100': 1258, '1110': 556, '1000': 544, '0111': 456, '0101': 328, '0010': 452, '0110': 292, '0011': 1223, '0001': 440, '0100': 446, '1011': 530, '1010': 254}"
2025-12-04 20:23:34,019ae9da-4691-7220-a176-1988e05d5210,H2_r1,0.3,sto3g,2,2,4,64,85,10000,35,50,0,-0.6018037107656866,-0.601803717704791,-0.6018037107656871,6.939104402192697e-09,4.440892098500626e-16,16,4,4,4.0,16,1.0,1.0,0.25,10,1,100000000.0,200,0.23128071799874306,0.2191839109873399,27.806576022005174,0.023267507960554212,0.00011664500925689936,0.5,28.28042480396107,620.019712,QclairServer,"{'shots': 10000, 'timestamps': {'received': '2025-12-04T14:53:19.815967Z', 'validation_started': '2025-12-04T14:53:19.825963Z', 'fetch_calibration_started': '2025-12-04T14:53:19.830845Z', 'fetch_calibration_ended': '2025-12-04T14:53:19.866759Z', 'compilation_started': '2025-12-04T14:53:19.914475Z', 'compilation_ended': '2025-12-04T14:53:20.135108Z', 'save_sweep_metadata_ended': '2025-12-04T14:53:21.244927Z', 'pending_execution': '2025-12-04T14:53:21.258838Z', 'execution_started': '2025-12-04T14:53:26.866121Z', 'execution_ended': '2025-12-04T14:53:31.403844Z', 'post_processing_pending': '2025-12-04T14:53:31.452498Z', 'post_processing_started': '2025-12-04T14:53:31.457846Z', 'ready': '2025-12-04T14:53:31.574832Z'}}","{'r': 35, 'move': 32, 'cz': 18}","OrderedDict([('r', 35), ('move', 32), ('cz', 18), ('measure', 4), ('barrier', 1)])","{'1111': 1333, '1100': 1163, '0011': 1173, '0101': 313, '0001': 462, '0111': 423, '1000': 534, '1101': 539, '0100': 483, '0010': 498, '0000': 1052, '1001': 344, '1110': 560, '0110': 288, '1011': 554, '1010': 281}"
2025-12-04 20:24:15,019ae9da-b53f-7880-a726-e9b14d34f23e,H2_r1,0.3,sto3g,3,2,4,64,85,10000,35,50,0,-0.6018037107656866,-0.601803717704791,-0.6018037107656871,6.939104402192697e-09,4.440892098500626e-16,16,4,4,4.0,16,1.0,1.0,0.25,10,1,100000000.0,200,0.23128071799874306,0.2191839109873399,38.933356138993986,0.8140645370003767,0.0001249570050276816,0.5,40.19801026198547,620.023808,QclairServer,"{'shots': 10000, 'timestamps': {'received': '2025-12-04T14:53:58.256175Z', 'validation_started': '2025-12-04T14:53:58.265433Z', 'fetch_calibration_started': '2025-12-04T14:53:58.273296Z', 'fetch_calibration_ended': '2025-12-04T14:53:58.369671Z', 'compilation_started': '2025-12-04T14:53:58.376334Z', 'compilation_ended': '2025-12-04T14:53:58.514617Z', 'save_sweep_metadata_ended': '2025-12-04T14:53:59.734598Z', 'pending_execution': '2025-12-04T14:53:59.758347Z', 'execution_started': '2025-12-04T14:54:04.799936Z', 'execution_ended': '2025-12-04T14:54:09.174668Z', 'post_processing_pending': '2025-12-04T14:54:09.199209Z', 'post_processing_started': '2025-12-04T14:54:09.201461Z', 'ready': '2025-12-04T14:54:09.252723Z'}}","{'r': 35, 'move': 32, 'cz': 18}","OrderedDict([('r', 35), ('move', 32), ('cz', 18), ('measure', 4), ('barrier', 1)])","{'1011': 514, '1111': 1393, '0000': 988, '1100': 1268, '0010': 458, '1101': 615, '0011': 1170, '0001': 435, '1010': 297, '1001': 307, '0101': 328, '0100': 446, '1110': 562, '0111': 430, '1000': 526, '0110': 263}"
2025-12-04 20:24:37,019ae9db-5358-7d12-82af-24a12e311272,H2_r2,0.36273333,sto3g,1,2,4,64,86,10000,36,50,0,-0.8259287695125184,-0.8259287821357589,-0.8259287695125197,1.2623240563947036e-08,1.3322676295501878e-15,16,4,4,4.0,16,1.0,1.0,0.25,10,1,100000000.0,200,0.196880635980051,0.16132881306111813,20.64196300099138,0.4760868779849261,0.00012501701712608337,0.5,21.476384345034603,622.600192,QclairServer,"{'shots': 10000, 'timestamps': {'received': '2025-12-04T14:54:16.505440Z', 'validation_started': '2025-12-04T14:54:16.516367Z', 'fetch_calibration_started': '2025-12-04T14:54:16.522851Z', 'fetch_calibration_ended': '2025-12-04T14:54:16.571702Z', 'compilation_started': '2025-12-04T14:54:16.583255Z', 'compilation_ended': '2025-12-04T14:54:16.734838Z', 'save_sweep_metadata_ended': '2025-12-04T14:54:17.894227Z', 'pending_execution': '2025-12-04T14:54:17.905055Z', 'execution_started': '2025-12-04T14:54:27.355806Z', 'execution_ended': '2025-12-04T14:54:31.750162Z', 'post_processing_pending': '2025-12-04T14:54:31.783879Z', 'post_processing_started': '2025-12-04T14:54:31.787973Z', 'ready': '2025-12-04T14:54:31.911501Z'}}","{'r': 36, 'move': 32, 'cz': 18}","OrderedDict([('r', 36), ('move', 32), ('cz', 18), ('measure', 4), ('barrier', 1)])","{'1100': 1113, '0000': 1008, '1110': 714, '0101': 306, '0110': 291, '1001': 341, '1101': 576, '0010': 596, '0001': 498, '1000': 475, '1011': 522, '1111': 1299, '1010': 334, '0111': 394, '0011': 1130, '0100': 403}"
2025-12-04 20:25:03,019ae9db-a897-7152-964f-a96626b8a23a,H2_r2,0.36273333,sto3g,2,2,4,64,86,10000,36,50,0,-0.8259287695125184,-0.8259287821357589,-0.8259287695125197,1.2623240563947036e-08,1.3322676295501878e-15,16,4,4,4.0,16,1.0,1.0,0.25,10,1,100000000.0,200,0.196880635980051,0.16132881306111813,25.392387096013408,0.09939643600955606,0.00012461596634238958,0.5,25.850117597030476,622.600192,QclairServer,"{'shots': 10000, 'timestamps': {'received': '2025-12-04T14:54:40.740583Z', 'validation_started': '2025-12-04T14:54:40.748971Z', 'fetch_calibration_started': '2025-12-04T14:54:40.753788Z', 'fetch_calibration_ended': '2025-12-04T14:54:40.782042Z', 'compilation_started': '2025-12-04T14:54:40.819156Z', 'compilation_ended': '2025-12-04T14:54:40.908563Z', 'save_sweep_metadata_ended': '2025-12-04T14:54:42.157140Z', 'pending_execution': '2025-12-04T14:54:42.171171Z', 'execution_started': '2025-12-04T14:54:55.471076Z', 'execution_ended': '2025-12-04T14:54:59.950860Z', 'post_processing_pending': '2025-12-04T14:54:59.982564Z', 'post_processing_started': '2025-12-04T14:54:59.989187Z', 'ready': '2025-12-04T14:55:00.077051Z'}}","{'r': 36, 'move': 32, 'cz': 18}","OrderedDict([('r', 36), ('move', 32), ('cz', 18), ('measure', 4), ('barrier', 1)])","{'1000': 460, '0001': 472, '1010': 340, '0011': 1107, '1100': 1148, '1101': 650, '1111': 1333, '1011': 456, '1001': 336, '0010': 604, '0101': 323, '0111': 434, '0100': 372, '1110': 768, '0000': 904, '0110': 293}"
2025-12-04 20:25:35,019ae9dc-0d85-78f0-815e-e9ed79000d53,H2_r2,0.36273333,sto3g,3,2,4,64,86,10000,36,50,0,-0.8259287695125184,-0.8259287821357589,-0.8259287695125197,1.2623240563947036e-08,1.3322676295501878e-15,16,4,4,4.0,16,1.0,1.0,0.25,10,1,100000000.0,200,0.196880635980051,0.16132881306111813,31.61868112103548,0.038592497003264725,0.00011419097427278757,0.5,32.015597258054186,622.600192,QclairServer,"{'shots': 10000, 'timestamps': {'received': '2025-12-04T14:55:21.304566Z', 'validation_started': '2025-12-04T14:55:21.309873Z', 'fetch_calibration_started': '2025-12-04T14:55:21.315782Z', 'fetch_calibration_ended': '2025-12-04T14:55:21.343910Z', 'compilation_started': '2025-12-04T14:55:21.351838Z', 'compilation_ended': '2025-12-04T14:55:21.584050Z', 'save_sweep_metadata_ended': '2025-12-04T14:55:22.726837Z', 'pending_execution': '2025-12-04T14:55:22.735599Z', 'execution_started': '2025-12-04T14:55:25.754926Z', 'execution_ended': '2025-12-04T14:55:30.271106Z', 'post_processing_pending': '2025-12-04T14:55:30.538970Z', 'post_processing_started': '2025-12-04T14:55:30.543496Z', 'ready': '2025-12-04T14:55:30.764416Z'}}","{'r': 36, 'move': 32, 'cz': 18}","OrderedDict([('r', 36), ('move', 32), ('cz', 18), ('measure', 4), ('barrier', 1)])","{'1111': 1349, '0011': 1062, '1101': 569, '1100': 1141, '1010': 291, '0101': 329, '1000': 458, '0000': 988, '0010': 596, '1001': 380, '0001': 515, '0100': 397, '0111': 410, '1110': 732, '0110': 297, '1011': 486}"
2025-12-04 20:26:01,019ae9dc-8d48-7101-b8b3-c7320d7d9048,H2_r3,0.42546667,sto3g,1,2,4,64,87,10000,37,50,0,-0.9611738900807605,-0.9611739133179316,-0.9611738900807614,2.3237171076218033e-08,8.881784197001252e-16,16,4,4,4.0,16,1.0,1.0,0.25,10,1,100000000.0,200,0.4633702650316991,0.2731715819099918,25.4464898770093,0.038720791053492576,0.0001313870307058096,0.5,26.221883902035188,622.604288,QclairServer,"{'shots': 10000, 'timestamps': {'received': '2025-12-04T14:55:38.679626Z', 'validation_started': '2025-12-04T14:55:38.690365Z', 'fetch_calibration_started': '2025-12-04T14:55:38.698298Z', 'fetch_calibration_ended': '2025-12-04T14:55:38.743186Z', 'compilation_started': '2025-12-04T14:55:38.802898Z', 'compilation_ended': '2025-12-04T14:55:38.966704Z', 'save_sweep_metadata_ended': '2025-12-04T14:55:40.137644Z', 'pending_execution': '2025-12-04T14:55:40.147796Z', 'execution_started': '2025-12-04T14:55:53.801278Z', 'execution_ended': '2025-12-04T14:55:58.214799Z', 'post_processing_pending': '2025-12-04T14:55:58.239384Z', 'post_processing_started': '2025-12-04T14:55:58.241893Z', 'ready': '2025-12-04T14:55:58.255919Z'}}","{'r': 37, 'move': 32, 'cz': 18}","OrderedDict([('r', 37), ('move', 32), ('cz', 18), ('measure', 4), ('barrier', 1)])","{'1100': 1163, '0011': 1280, '1011': 514, '0100': 433, '1101': 614, '0001': 520, '0010': 445, '0111': 507, '1000': 458, '1111': 1451, '1001': 301, '0110': 271, '0000': 981, '0101': 339, '1010': 236, '1110': 487}"
2025-12-04 20:26:29,019ae9dc-f295-72f1-87de-5609db19b3f2,H2_r3,0.42546667,sto3g,2,2,4,64,87,10000,37,50,0,-0.9611738900807605,-0.9611739133179316,-0.9611738900807614,2.3237171076218033e-08,8.881784197001252e-16,16,4,4,4.0,16,1.0,1.0,0.25,10,1,100000000.0,200,0.4633702650316991,0.2731715819099918,27.723271445021965,0.07133044302463531,0.0001342309988103807,0.5,28.5312779659871,622.604288,QclairServer,"{'shots': 10000, 'timestamps': {'received': '2025-12-04T14:56:04.382207Z', 'validation_started': '2025-12-04T14:56:04.391851Z', 'fetch_calibration_started': '2025-12-04T14:56:04.398247Z', 'fetch_calibration_ended': '2025-12-04T14:56:04.428574Z', 'compilation_started': '2025-12-04T14:56:04.483449Z', 'compilation_ended': '2025-12-04T14:56:04.690501Z', 'save_sweep_metadata_ended': '2025-12-04T14:56:05.807371Z', 'pending_execution': '2025-12-04T14:56:05.826336Z', 'execution_started': '2025-12-04T14:56:20.750142Z', 'execution_ended': '2025-12-04T14:56:25.240038Z', 'post_processing_pending': '2025-12-04T14:56:25.283395Z', 'post_processing_started': '2025-12-04T14:56:25.291037Z', 'ready': '2025-12-04T14:56:25.442111Z'}}","{'r': 37, 'move': 32, 'cz': 18}","OrderedDict([('r', 37), ('move', 32), ('cz', 18), ('measure', 4), ('barrier', 1)])","{'1111': 1440, '0000': 985, '1100': 1137, '0111': 542, '0011': 1268, '1011': 512, '1101': 630, '1001': 331, '0001': 552, '0101': 346, '0010': 424, '1110': 459, '0100': 454, '1000': 410, '1010': 253, '0110': 257}"
2025-12-04 20:26:43,019ae9dd-6119-70a0-968e-f32bfb2136a0,H2_r3,0.42546667,sto3g,3,2,4,64,87,10000,37,50,0,-0.9611738900807605,-0.9611739133179316,-0.9611738900807614,2.3237171076218033e-08,8.881784197001252e-16,16,4,4,4.0,16,1.0,1.0,0.25,10,1,100000000.0,200,0.4633702650316991,0.2731715819099918,13.063424414023757,0.0939483200199902,0.00010787200881168246,0.5,13.89402245299425,622.604288,QclairServer,"{'shots': 10000, 'timestamps': {'received': '2025-12-04T14:56:31.078700Z', 'validation_started': '2025-12-04T14:56:31.086897Z', 'fetch_calibration_started': '2025-12-04T14:56:31.103044Z', 'fetch_calibration_ended': '2025-12-04T14:56:31.153919Z', 'compilation_started': '2025-12-04T14:56:31.164742Z', 'compilation_ended': '2025-12-04T14:56:31.333200Z', 'save_sweep_metadata_ended': '2025-12-04T14:56:32.517125Z', 'pending_execution': '2025-12-04T14:56:32.532306Z', 'execution_started': '2025-12-04T14:56:35.524473Z', 'execution_ended': '2025-12-04T14:56:40.141807Z', 'post_processing_pending': '2025-12-04T14:56:40.177674Z', 'post_processing_started': '2025-12-04T14:56:40.180947Z', 'ready': '2025-12-04T14:56:40.208179Z'}}","{'r': 37, 'move': 32, 'cz': 18}","OrderedDict([('r', 37), ('move', 32), ('cz', 18), ('measure', 4), ('barrier', 1)])","{'1100': 1112, '1111': 1534, '0001': 540, '1110': 507, '0100': 396, '1101': 565, '0011': 1318, '0000': 1004, '0010': 441, '0111': 529, '1001': 346, '0101': 332, '1000': 383, '1011': 513, '1010': 255, '0110': 225}"
2025-12-04 20:27:11,019ae9dd-9894-7cb1-9d2b-337f4e16f19c,H2_r4,0.4882,sto3g,1,2,4,64,86,10000,36,50,0,-1.043755585357567,-1.043755627966511,-1.0437555853575688,4.2608943928712506e-08,1.7763568394002505e-15,16,4,4,4.0,16,1.0,1.0,0.25,10,1,100000000.0,200,0.5178244219860062,0.2746988270082511,26.587118140014354,0.3867255470249802,0.00010509701678529382,0.5,27.766472033050377,622.686208,QclairServer,"{'shots': 10000, 'timestamps': {'received': '2025-12-04T14:56:56.547280Z', 'validation_started': '2025-12-04T14:56:56.588679Z', 'fetch_calibration_started': '2025-12-04T14:56:56.593091Z', 'fetch_calibration_ended': '2025-12-04T14:56:56.621511Z', 'compilation_started': '2025-12-04T14:56:56.624373Z', 'compilation_ended': '2025-12-04T14:56:56.703183Z', 'save_sweep_metadata_ended': '2025-12-04T14:56:57.959044Z', 'pending_execution': '2025-12-04T14:56:57.969982Z', 'execution_started': '2025-12-04T14:57:03.094637Z', 'execution_ended': '2025-12-04T14:57:07.399377Z', 'post_processing_pending': '2025-12-04T14:57:07.427515Z', 'post_processing_started': '2025-12-04T14:57:07.431041Z', 'ready': '2025-12-04T14:57:07.519686Z'}}","{'r': 36, 'move': 32, 'cz': 18}","OrderedDict([('r', 36), ('move', 32), ('cz', 18), ('measure', 4), ('barrier', 1)])","{'0000': 953, '1100': 1182, '1111': 1396, '0001': 507, '1101': 563, '1010': 265, '0111': 469, '1011': 502, '0011': 1197, '1000': 465, '0101': 315, '0100': 417, '1110': 669, '0110': 277, '1001': 263, '0010': 560}"
